Datetime,Power,Wind_speed,Theoretical_power,Loss_power,x_com,y_com,T_1
2018-03-07 19:00:00,1085.2575276692676,7.748291174570717,1397.2640846162901,312.0065569470225,2.4734911095195655,7.339592268029445,1499.2600097656216
2018-03-07 20:00:00,1080.615549723304,7.668450911839798,1352.3307596478733,271.71520992456936,3.0187466784625063,7.045155729677276,1085.2575276692676
2018-03-07 21:00:00,1096.8791809082,7.698955456415807,1364.6803954130335,267.80121450483335,3.542550272471518,6.828470574168299,1080.615549723304
2018-03-07 22:00:00,1329.708496093745,8.174680789311722,1632.4656717798016,302.75717568605666,3.953434973953488,7.145175569011131,1096.8791809082
2018-03-07 23:00:00,1172.9336751302033,7.91687893867492,1483.5598657016333,310.62619057143,4.3540905210260314,6.606179794660808,1329.708496093745
2018-03-08 00:00:00,2050.270487467443,9.095851898193354,2206.8275999449183,156.55711247747493,6.930848560857787,5.866563214615192,1172.9336751302033
2018-03-08 01:00:00,1697.5720011393198,8.448544104893996,1808.1378796055117,110.56587846619168,6.059780298265436,5.8507395704220135,2050.270487467443
2018-03-08 02:00:00,1653.4594930012966,8.342900673548376,1739.1404649630783,85.68097196178167,5.552176673239622,6.198462367866537,1697.5720011393198
2018-03-08 03:00:00,1635.7998250325484,8.320858319600417,1723.5901100890267,87.79028505647834,5.681232684385652,5.992226471233082,1653.4594930012966
2018-03-08 04:00:00,1547.68733723958,8.098024686177569,1597.875603789735,50.18826655015505,5.734437106989863,5.6245688318806275,1635.7998250325484
2018-03-08 05:00:00,1887.7236328124966,8.870555559794104,2063.238957594997,175.51532478250007,7.508372457000483,4.713021987441219,1547.68733723958
2018-03-08 06:00:00,1541.0784912109332,8.26574341456095,1692.9238443902898,151.84535317935664,6.987642296685965,4.411529758907979,1887.7236328124966
2018-03-08 07:00:00,1021.7232462565067,7.160685300827022,1101.041661083433,79.31841482692602,6.000404710539271,3.853677759522214,1541.0784912109332
2018-03-08 08:00:00,696.6179199218749,6.381579875946039,764.2828010431409,67.66488112126615,5.602564765949826,3.032452247791239,1021.7232462565067
2018-03-08 09:00:00,744.6388448079416,6.472964763641351,810.7651607188217,66.12631591087997,5.73159549616258,2.9971061451923386,696.6179199218749
2018-03-08 10:00:00,707.5416666666664,6.466114044189447,804.0462685581014,96.50460189143503,5.761969921243292,2.914558849066264,744.6388448079416
2018-03-08 11:00:00,789.1128641764317,6.656111717224117,876.1343054818703,87.02144130543866,6.189635774675388,2.439499477099782,707.5416666666664
2018-03-08 12:00:00,1918.6253458658819,9.063823541005434,2192.1734629418684,273.5481170759867,8.216244637708199,3.7923499006807497,789.1128641764317
2018-03-08 13:00:00,3058.29866536458,11.409795125325466,3345.1037214215303,286.80505605695004,10.130915061632011,5.2424546405129275,1918.6253458658819
2018-03-08 14:00:00,3167.9502766927035,12.577293395996032,3549.7053869370834,381.7551102443801,11.124815890308627,5.865365800509584,3058.29866536458
2018-03-08 15:00:00,1650.599212646484,10.130488872528066,2866.49074854124,1215.891535894756,7.614983442864558,6.653306398731223,3167.9502766927035
2018-03-08 16:00:00,2929.3964436848933,10.9867266019185,3190.071042763648,260.67459907875497,7.9500116679775585,7.566299185605941,1650.599212646484
2018-03-08 17:00:00,3508.5596516927085,12.885994911193817,3587.6917470271146,79.13209533440659,9.117616608810371,9.090798909111811,2929.3964436848933
2018-03-08 18:00:00,2541.7672220865866,12.297811667124384,3519.7616377279464,977.9944156413598,7.1572286741321145,9.98626786430737,3508.5596516927085
2018-03-08 19:00:00,2922.8561401367174,13.19012975692745,3558.1665076795352,635.3103675428175,6.57509778879114,11.431718952359303,2541.7672220865866
2018-03-08 20:00:00,3413.3292846679674,13.532327413558924,3598.9391477124273,185.60986304445998,6.758763471193044,11.721506849328433,2922.8561401367174
